NO,중복,구분1,구분2,구분3,구분4,파일명,경로,화면표시
212,,도로,진안군,NSPV_AS,미끄럼방지시설,NSPV_AS(미끄럼방지시설)-LINE_속성뿌리기(도로-군),도로/01 군단위-도로/진안군-도로(2017-1228)/NSPV_AS(미끄럼방지시설)-LINE_속성뿌리기(도로-군).LSP,"""RDL_NSPV_AS(미끄럼방지시설)->"" ""포장재질:"" ADD_CDE ""/L:"" BYC_LEN ""/W:"" BYC_WID"
213,,도로,진안군,OCUP_AS,점용시설(면),OCUP_AS(점용시설(면))-LINE_속성뿌리기(도로),도로/01 군단위-도로/진안군-도로(2017-1228)/OCUP_AS(점용시설(면))-LINE_속성뿌리기(도로).LSP,"""RDL_OCUP_AS(점용시설(면-->"" CHB_CDE ""/점용물관리코드_면:"" JYA_CDE"
214,,도로,진안군,OCUP_PS,점용시설(점),OCUP_PS(점용시설(점))-TEXT_속성뿌리기(도로-군-N),도로/01 군단위-도로/진안군-도로(2017-1228)/OCUP_PS(점용시설(점))-TEXT_속성뿌리기(도로-군-N).LSP,"""RDL_OCUP_PS(점용시설(점->"" CHB_CDE ""/_"" JYP_CDE"
215,,도로,진안군,PAKP_AS,주차장,PAKP_AS(주차장)-LINE_속성뿌리기(도로-군),도로/01 군단위-도로/진안군-도로(2017-1228)/PAKP_AS(주차장)-LINE_속성뿌리기(도로-군).LSP,"""RDL_PAKP_AS(주차장)->명:"" PRK_NAM ""/위치:"" PST_CDE ""/요금구분:"" CHR_CDE ""("" FEE_EXP "")/방향:"" PKN_CDE ""/주차면수:"" PRK_CNT ""/장애자주차면:"" HKP_CNT  ""\n"" ""'운영시간:"" OPN_TIM ""~"" CLS_TIM"
216,,도로,진안군,PDCR_AS,횡단보도,PDCR_AS(횡단보도)-LINE_속성뿌리기(도로-군)-구분,도로/01 군단위-도로/진안군-도로(2017-1228)/PDCR_AS(횡단보도)-LINE_속성뿌리기(도로-군)-구분.LSP,"""RDL_PDCR_AS(횡단보도)->"" ""("" ""W:"" CRS_WID ""/L:"" CRS_LEN "")"" ""/"" ""방식:"" CRW_CDE ""/신호등유무:"" YON_CDE ""/낮:"" BDN_CDE ""/장:"" HND_CDE"
217,32,도로,진안군,PROT_LS,방호울타리,PROT_LS(방호울타리)-LINE_속성뿌리기(도로-군),도로/01 군단위-도로/진안군-도로(2017-1228)/PROT_LS(방호울타리)-LINE_속성뿌리기(도로-군).LSP,"""RDL_PROT_LS(방호울타리)->FTR_CDE:"" FTR_CDE ""/방지책종류:"" AED_CDE ""/H:"" STD_HIT ""/재질:"" STP_CDE ""/L:"" BYC_LEN"
218,33,도로,진안군,RDSN_PS,도로표지판,"RDSN_PS(도로표지판)-MTEXT,POINT_속성뿌리기(도로)","도로/01 군단위-도로/진안군-도로(2017-1228)/RDSN_PS(도로표지판)-MTEXT,POINT_속성뿌리기(도로).LSP","""RDL_RDSN_PS(도로표지판)_종류:"" AEC_CDE ""/지주형식:"" IPG_CDE ""/규격:"" DPG_STD ""/H:"" STD_HIT ""/위치구분:"" DRT_CDE"
219,34,도로,진안군,SCHO_AS,어린이보호구역,SCHO_AS(어린이보호구역)-LINE_속성뿌리기(도로-군),도로/01 군단위-도로/진안군-도로(2017-1228)/SCHO_AS(어린이보호구역)-LINE_속성뿌리기(도로-군).LSP,"""RDL_SCHO_AS(어린이보호구역)->명:"" SCH_NAM ""/소재지:"" BAS_LOC ""/지정일자:"" SCH_YMD ""/원장명:"" PRI_NAM"
220,,도로,진안군,SCLT_PS,보안등,SCLT_PS(보안등)-TEXT-속성뿌리기(도로-군),도로/01 군단위-도로/진안군-도로(2017-1228)/SCLT_PS(보안등)-TEXT-속성뿌리기(도로-군).LSP,"""RDL_SCLT_PS(보안등)->모형:"" LSH_CDE ""/광원종류:"" LCD_CDE ;;""/광원용량:"" LCP_EXP"
221,,도로,진안군,SDHP_AS,과속방지턱,SDHP_AS(과속방지턱)-LINE_속성뿌리기(도로-군),도로/01 군단위-도로/진안군-도로(2017-1228)/SDHP_AS(과속방지턱)-LINE_속성뿌리기(도로-군).LSP,"""RDL_SDHP_AS(과속방지턱)->"" ""W:"" BYC_WID ""/L:"" BYC_LEN"
222,37,도로,진안군,SEPC_PS,가로등제어기,SEPC_PS(가로등제어기)-TEXT_속성뿌리기(도로),도로/01 군단위-도로/진안군-도로(2017-1228)/SEPC_PS(가로등제어기)-TEXT_속성뿌리기(도로).LSP,"""RDL_SEPC_PS(가로등제어기)->부착방식:"" SEP_CDE ""/제어함구분:"" DEF_CDE"
223,,도로,진안군,SMRW_LS,석축옹벽,SMRW_LS(석축옹벽)-LINE_속성뿌리기(도로-군),도로/01 군단위-도로/진안군-도로(2017-1228)/SMRW_LS(석축옹벽)-LINE_속성뿌리기(도로-군).LSP,"""RDL_SMRW_LS(석축_옹벽)->"" ""L"" BYC_LEN ""/FTR_CDE:"" FTR_CDE ""/재질:"" SMT_CDE ""/최대H:"" MAX_HIT ""/최소H:"" MIN_HIT ""/폭W:"" BYC_WID ""/(구조:"" FNC_EXP "")"""
224,45,도로,진안군,STAT_PS,정류장,STAT_PS(정류장)-TEXT_속성뿌리기(도로-군),도로/01 군단위-도로/진안군-도로(2017-1228)/STAT_PS(정류장)-TEXT_속성뿌리기(도로-군).LSP,"""RDL_STAT_PS(정류장)->종류:"" AEE_CDE ""/명칭:"" STT_NAM ""/유형:"" STT_CDE"
225,46,도로,진안군,STLT_PS,가로등,STLT_PS(가로등)-TEXT_속성뿌리기(도로-군),도로/01 군단위-도로/진안군-도로(2017-1228)/STLT_PS(가로등)-TEXT_속성뿌리기(도로-군).LSP,"""RDL_STLT_PS(가로등)->모형:"" LSH_CDE ""/형식:"" PLT_CDE ""/재질:"" PLM_CDE ""/등기구수량:"" EDG_CNT ""/광원종류:"" LCD_CDE ""/H:"" PLS_HIT ""/암길이:"" ARM_LEN ;; ""/가로등제어기관리번호:"" MNG_IDN"
226,46,도로,진안군,STLT_PS,가로등,STLT_PS(가로등)-TEXT_속성뿌리기(도로-군)-전체구분,도로/01 군단위-도로/진안군-도로(2017-1228)/STLT_PS(가로등)-TEXT_속성뿌리기(도로-군)-전체구분.LSP,"""RDL_STLT_PS(가로등)->모형:"" LSH_CDE ""/형식:"" PLT_CDE ""/재질:"" PLM_CDE ""/등기구수량:"" EDG_CNT ""/광원종류:"" LCD_CDE ""/H:"" PLS_HIT ""/암길이:"" ARM_LEN ;; ""/가로등제어기관리번호:"" MNG_IDN"
227,38,도로,진안군,TFSN_PS,교통표지판,"TFSN_PS(교통표지판)-MTEXT,POINT-속성뿌리기(도로-군지역)-구분-2016","도로/01 군단위-도로/진안군-도로(2017-1228)/TFSN_PS(교통표지판)-MTEXT,POINT-속성뿌리기(도로-군지역)-구분-2016.LSP","""RDL_TFSN_PS(교통표지판)->"" ""위치_"" DRT_CDE ""/종류:"" AET_CDE ""/지주:"" IPG_CDE ""/H:"" STD_HIT ""/규격:"" DPG_STD ""/기재사항:"" IPG_DES"
228,,도로,진안군,TRCT_PS,무인단속카메라,TRCT_PS(무인단속카메라)-TEXT_속성뿌리기(도로),도로/01 군단위-도로/진안군-도로(2017-1228)/TRCT_PS(무인단속카메라)-TEXT_속성뿌리기(도로).LSP,"""RDL_TRCT_PS(무인단속카메라)->FTR_CDE:"" FTR_CDE"
229,40,도로,진안군,TREE_PS,가로수,TREE_PS(가로수)-TEXT_속성뿌리기(도로-군-전체구분),도로/01 군단위-도로/진안군-도로(2017-1228)/TREE_PS(가로수)-TEXT_속성뿌리기(도로-군-전체구분).LSP,"""RDL_TREE_PS(가로수)->"" TRE_CDE ""/"" TRE_DIP ""/판:"" PTC_CDE"
230,42,도로,진안군,TRSN_PS,신호등,TRSN_PS(신호등)-TEXT_속성뿌리기(도로-군)-N,도로/01 군단위-도로/진안군-도로(2017-1228)/TRSN_PS(신호등)-TEXT_속성뿌리기(도로-군)-N.LSP,"""RDL_TRSN_PS(신호등)->"" SGT_CDE ""/"" SGN_CNT ""EA"" ""/"" TSN_CDE ""/재질:"" TRM_CDE ""/잔:"" LFT_CDE  ""/["" ""음향:"" SLT_CDE ""/지주규격:"" TRL_CDE ""/신호등규격:"" SGN_EXP ""/교통안전표지유무:"" TRF_CDE ""]"""
231,42,도로,진안군,TRSN_PS,신호등,TRSN_PS(신호등)-TEXT_속성뿌리기(도로-군)-N-수정,도로/01 군단위-도로/진안군-도로(2017-1228)/TRSN_PS(신호등)-TEXT_속성뿌리기(도로-군)-N-수정.LSP,"""RDL_TRSN_PS(신호등)->"" SGT_CDE ""/"" SGN_CNT ""EA"" ""/"" TSN_CDE ""/재질:"" TRM_CDE ""/잔:"" LFT_CDE  ""/["" ""음향:"" SLT_CDE ""/지주규격:"" TRL_CDE ""/신호등규격:"" SGN_EXP ""/교통안전표지유무:"" TRF_CDE ""]"""
232,42,도로,진안군,TRSN_PS,신호등,TRSN_PS(신호등)-TEXT_속성뿌리기(도로-군)-N-수정용,도로/01 군단위-도로/진안군-도로(2017-1228)/TRSN_PS(신호등)-TEXT_속성뿌리기(도로-군)-N-수정용.LSP,"""RDL_TRSN_PS(신호등)->"" SGT_CDE ""/"" SGN_CNT ""EA"" ""/"" TSN_CDE ""/재질:"" TRM_CDE ""/잔:"" LFT_CDE  ""/["" ""음향:"" SLT_CDE ""/지주규격:"" TRL_CDE ""/신호등규격:"" SGN_EXP ""/교통안전표지유무:"" TRF_CDE ""]"""
233,,도로,진안군,TSCT_PS,신호등제어기,TSCT_PS(신호등제어기)-TEXT_속성뿌리기(도로-군),도로/01 군단위-도로/진안군-도로(2017-1228)/TSCT_PS(신호등제어기)-TEXT_속성뿌리기(도로-군).LSP,"""RDL_TSCT_PS(신호등제어기)->신호등구분_제어방식:"" CTR_CDE ""/신호등구분_도로:"" CRD_CDE ""/신호기제식:"" SGT_CDE ""/(차량신호등재질1:"" CM1_CDE ""/종류1:"" CT1_CDE ""/수량1:"" CA1_CNT "")/(차량신호등재질2:"" CM2_CDE ""/종류2:"" CT2_CDE ""/수량2:"" CA2_CNT "")/(보행등자전거재질1:"" CTR_CDE0 ""/종류1:"" CTR_CDE1 ""/수량1:"" CTR_CDE2 "")/(보행등자전거재질2:"" CTR_CDE3 ""/종류2:"" CTR_CDE4 ""/수량2:"" CTR_CDE5 "")"""
234,,도로,화성시,BRDG_AS,교량,BRDG_AS(교량)-LINE_속성뿌리기(도로-화성시),도로/화성시-도로/BRDG_AS(교량)-LINE_속성뿌리기(도로-화성시).LSP,"""RDL_BRDG_AS(교량)->"" ""명:"" BRG_NAM ""/(상부공_차도폭"" URD_WID ""/상부공_보도폭:"" UBD_WID "")"" ""/총연장:"" TOT_LEN ""/총폭원:"" ALL_WID ""/[난간재료:"" HDR_CDE ""/난관높이:"" HDR_HIT ""/난간W:"" HDR_WID ""/난간L:"" HDR_LEN ""]/횡단시설명:"" MFA_CDE ""/왕복차로수:"" LAN_CNT ""/경간수:"" DIS_CNT ""/조명시설_종류:"" LCD_EXP ""/조명갯수:"" LCD_CNT  ""\n"" ""'설계하중:"" DWG_CDE ""/허용통행하중:"" LIM_WET ""/통행제한높이:"" LIM_HIT ""/구조물등급:"" GRD_CDE ""/상부구조형식:"" UTY_CDE ""/하부구조형식:"" DNT_CDE ""/형태:"" AEA_CDE ""/종류:"" BRG_CDE ""/종별:"" FAC_CDE"
235,47,도로,화성시,BYCP_AS,자전거도로,BYCP_AS(자전거도로)-LINE_속성뿌리기(도로-(화성시)),도로/화성시-도로/BYCP_AS(자전거도로)-LINE_속성뿌리기(도로-(화성시)).LSP,"""RDL_BYCP_AS(자전거도로)->"" BYC_CDE ""/L:"" BYC_LEN ""/{재질:"" BMT_CDE ""/W:"" BYC_WID ""/경계:"" DWY_CDE ""}"" ""/위치:"" PLC_CDE"
236,47,도로,화성시,BYCP_AS,자전거도로,BYCP_AS(자전거도로)-MTEXT_속성뿌리기(도로-(화성시)),도로/화성시-도로/BYCP_AS(자전거도로)-MTEXT_속성뿌리기(도로-(화성시)).LSP,"""RDL_BYCP_AS(자전거도로)->"" BYC_CDE ""/L:"" BYC_LEN ""/{재질:"" BMT_CDE ""/W:"" BYC_WID ""/경계:"" DWY_CDE ""}"" ""/위치:"" PLC_CDE"
237,,도로,화성시,CCTV_PS,CCTV보안카메라,CCTV_PS(CCTV보안카메라)-TEXT_속성뿌리기(도로-(화성시))-2018-1069,도로/화성시-도로/CCTV_PS(CCTV보안카메라)-TEXT_속성뿌리기(도로-(화성시))-2018-1069.LSP,"""RDL_CCTV_PS(CCTV)->가로등설치유무:"" STH_CDE ""/명칭:"" MCM_NAM"
238,29,도로,화성시,CROS_PS,교차시설,CROS_PS(교차시설)-TEXT_속성뿌리기(도로),도로/화성시-도로/CROS_PS(교차시설)-TEXT_속성뿌리기(도로).LSP,"""RDL_CROS_PS(교차시설)->[명:"" FTR_CDE ""/L:"" RTR_LEN ""/W:"" RTR_WID ""]-[교차로->명:"" RTR_NAM ""/교차로수:"" RTR_CNT ""/방식:"" RTR_CDE ""]"""
239,,도로,화성시,ETCT_PS,기타시설_점,ETCT_PS(기타시설_점)-TEXT_속성뿌리기(도로-(화성시)),도로/화성시-도로/ETCT_PS(기타시설_점)-TEXT_속성뿌리기(도로-(화성시)).LSP,"""RDL_ETCT_PS(기타시설_점)-->"" FTR_CDE"
240,48,도로,화성시,FTR_CDE,지형지물부호,FTR_CDE(지형지물부호)-LINE_속성뿌리기(도로-화성시),도로/화성시-도로/FTR_CDE(지형지물부호)-LINE_속성뿌리기(도로-화성시).LSP,"""FTR_CDE(지형지물부호)-->"" FTR_CDE"
241,48,도로,화성시,FTR_CDE,지형지물부호,FTR_CDE(지형지물부호)-TEXT_속성뿌리기(도로-화성시),도로/화성시-도로/FTR_CDE(지형지물부호)-TEXT_속성뿌리기(도로-화성시).LSP,"""FTR_CDE(지형지물부호)-->"" FTR_CDE"
242,49,도로,화성시,FTR_RMK,지형지물과비고,FTR_RMK(지형지물과비고)-LINE_속성뿌리기(도로-(화성시))-FTRL,도로/화성시-도로/FTR_RMK(지형지물과비고)-LINE_속성뿌리기(도로-(화성시))-FTRL.LSP,"""\n"" ""FTR_CDE(지형지물부호)->"" FTR_CDE ""/RMK_RMK(비고):"" RMK_RMK"
243,49,도로,화성시,FTR_RMK,지형지물과비고,FTR_RMK(지형지물과비고)-TEXT_속성뿌리기(도로-(화성시))-FTRR,도로/화성시-도로/FTR_RMK(지형지물과비고)-TEXT_속성뿌리기(도로-(화성시))-FTRR.LSP,"""\n"" ""FTR_CDE(지형지물부호)->"" FTR_CDE ""/RMK_RMK(비고):"" RMK_RMK"
244,,도로,화성시,MDST_AS,중앙분리대,MDST_AS(중앙분리대)-LINE_속성뿌리기(도로_(화성시))-구분,도로/화성시-도로/MDST_AS(중앙분리대)-LINE_속성뿌리기(도로_(화성시))-구분.LSP,"""RDL_MDST_AS(중앙분리대)->종류:"" RGR_CDE ""/(W:"" RGR_WID "" x H:"" RGR_HIT "")"" ""/L:"" RGR_LEN"
245,,도로,화성시,PAVE_AS,포장,"PAVE_AS(포장)--MTEXT,POINT-속성뿌리기(도로-화성시)","도로/화성시-도로/PAVE_AS(포장)--MTEXT,POINT-속성뿌리기(도로-화성시).LSP","""RDL_PAVE_AS(포장)->AD960"" ""/차도포장재질:"" RAD_CDE ""/(이전차도:"" BAD_CDE "")"" ""/보도포장재질:"" PAV_CDE ""/(이전보도:"" BPV_CDE "")"" ""_["" ""W:"" PAV_WID ""/"" ""L:"" PAV_LEN""]"" ""-보수종류:"" MNC_CDE ""/공종:"" MNS_CDE"
246,,도로,화성시,PDSR_AS,횡단보도,PDSR_AS(횡단보도)-LINE--속성뿌리기(도로-화성시),도로/화성시-도로/PDSR_AS(횡단보도)-LINE--속성뿌리기(도로-화성시).LSP,"""RDL_PDSR_AS(횡단보도)->"" CRS_YMD ""--[W:"" CRS_WID ""/L:"" CRS_LEN ""]"" ""/방식:"" CRW_CDE ""/신호등:"" CGB_CDE ""/턱낮춤:"" BDN_CDE ""/유도블럭:"" HND_CDE"
247,,도로,화성시,PPOS_PS,사설표지판,PPOS_PS(사설표지판)-TEXT_속성뿌리기(도로-(화성시)),도로/화성시-도로/PPOS_PS(사설표지판)-TEXT_속성뿌리기(도로-(화성시)).LSP,"""RDL_PPOS_PS(사설표지판)->"" FTR_CDE ""/비고:"" RMK_RMK"
248,,도로,화성시,PPOS_PS,사설표지판,PPOS_PS(사설표지판)-TEXT_속성뿌리기(도로-(화성시))-RMK비고만,도로/화성시-도로/PPOS_PS(사설표지판)-TEXT_속성뿌리기(도로-(화성시))-RMK비고만.LSP,"""RDL_PPOS_PS(사설표지판)->"" ""비고:"" RMK_RMK"
249,,도로,화성시,PROT_LS,방호울타리,PROT_LS(방호울타리)-LINE_속성뿌리기(도로-중간-재질코드추가),도로/화성시-도로/PROT_LS(방호울타리)-LINE_속성뿌리기(도로-중간-재질코드추가).LSP,"""RDL_PROT_LS(방호울타리)->"" ""L:"" WOL_LEN ""/"" FTR_CDE ""/종류:"" AED_CDE ""/H:"" WOL_HIT ""/재질:"" SMG_CDE"
250,,도로,화성시,RBUN_PS,가로등분전함,RBUN_PS(가로등분전함)-TEXT_속성뿌리기(도로-(화성시))-2018-1069,도로/화성시-도로/RBUN_PS(가로등분전함)-TEXT_속성뿌리기(도로-(화성시))-2018-1069.LSP,"""RDL_RBUN_PS(가로등분전함)->"" FTR_CDE ""/분전함번호:"" BUN_IDN"
251,,도로,화성시,RDL_GARD_AS,어린이보호구역,RDL_GARD_AS(어린이보호구역)-LINE_속성뿌리기(도로-화성),도로/화성시-도로/RDL_GARD_AS(어린이보호구역)-LINE_속성뿌리기(도로-화성).LSP,"""RDL_GARD_AS(어린이보호구역)->명:"" SCH_NAM ""/(보차도길이L:"" RAD_LEN "")"" ""/표지판개수:"" NTC_CNT ""/도로반사경수:"" MRR_CNT ""/안전표지개수:"" SDH_CNT ""/신호기수:"" TSG_CNT ""/횡단보도수:"" SCH_NAM1"
252,,도로,화성시,RDSN_PS,도로표지판,RDSN_PS(도로표지판)-TEXT_속성뿌리기(도로-(화성시)),도로/화성시-도로/RDSN_PS(도로표지판)-TEXT_속성뿌리기(도로-(화성시)).LSP,"""RDL_RDSN_PS(도로표지판)->표지종류:"" AEC_CDE ""/지주형식:"" IPG_CDE ""/H:"" DPG_HIT ""/규격:"" DPG_EXP ""/위치:"" PLC_CDE"
253,,도로,화성시,RFMR_PS,도로반사경,RFMR_PS(도로반사경)-TEXT_속성뿌리기(도로-(화성시)),도로/화성시-도로/RFMR_PS(도로반사경)-TEXT_속성뿌리기(도로-(화성시)).LSP,"""RDL_RFMR_PS(도로반사경)->"" RFM_YMD ""/재질:"" MMP_CDE ""/모양:"" FOR_CDE ""/%%c"" MRR_DIP ""("" MRR_HOL ""x"" MRR_VER "")"" ""/설치형식:"" RFM_EXP"
254,,도로,화성시,RFMR_PS,도로반사경,RFMR_PS(도로반사경)-TEXT_속성뿌리기(도로-화성시),도로/화성시-도로/RFMR_PS(도로반사경)-TEXT_속성뿌리기(도로-화성시).LSP,"""RDL_RFMR_PS(도로반사경)->재질:"" MMP_CDE ""/모양:"" FOR_CDE ""/%%c"" MRR_DIP ""("" MRR_HOL ""x"" MRR_VER "")"""
255,,도로,화성시,ROUT_LS,노선구간,ROUT_LS(노선구간)-LINE_속성뿌리기(도로-화성시),도로/화성시-도로/ROUT_LS(노선구간)-LINE_속성뿌리기(도로-화성시).LSP,"""_종류:"" ADA_CDE ""/기능:"" FNC_CDE ""/규모:"" SIZ_CDE ""/노선구분:"" RUT_CDE ""/L:"" RUT_LEN ""...[차도n:"" MIC_WID ""/차도M:"" MAC_WID ""]/(보도n:"" MIB_WID ""/보도M:"" MAB_WID "")../..도로n:"" ADA_CDE0 ""/도로M:"" ADA_CDE1 ""\n"" ""차로수2차로미만:"" FNM_LEN ""/차로수2-4차로:"" SNM_LEN ""/차로수4-6차로:"" TNM_LEN ""/차로수6차로 이상:"" UNM_LEN"
256,,도로,화성시,SCLT_PS,보안등,SCLT_PS(보안등)-TEXT_속성뿌리기(도로-화성시)-등기구추가,도로/화성시-도로/SCLT_PS(보안등)-TEXT_속성뿌리기(도로-화성시)-등기구추가.LSP,"""RDL_SCLT_PS(보안등)->모형:"" LSH_CDE ""/광원:"" LCD_CDE ""/차단기:"" CHA_CDE ""/스위치:"" SWT_CDE"
257,,도로,화성시,SHP_RMK_RMK,,SHP_RMK_RMK-TEXT_속성뿌리기(도로-(화성시))-RMK비고만,도로/화성시-도로/SHP_RMK_RMK-TEXT_속성뿌리기(도로-(화성시))-RMK비고만.LSP,"""\n"" ""RMK_RMK(비고)->"" """" RMK_RMK"
258,,도로,화성시,SIDE_LS ,측구,SIDE_LS (측구)-LINE-속성뿌리기(하수-화성시),도로/화성시-도로/SIDE_LS (측구)-LINE-속성뿌리기(하수-화성시).LSP,"""RDL_SIDE_LS(측구)->"" AEG_CDE ""/재질:"" MOP_CDE ""/("" SID_HOL ""x"" SID_VEL "")"" ""/차선통로수:"" AEG_CDE4 ""/L:"" SID_LEN ;; ""/시깊:"" AEG_CDE0 ""/종깊:"" AEG_CDE1"
259,,도로,화성시,SLOP_AS,절개면성토면,SLOP_AS(절개면성토면)_LINE_속성뿌리기(도로-화성시)-중간,도로/화성시-도로/SLOP_AS(절개면성토면)_LINE_속성뿌리기(도로-화성시)-중간.LSP,"""RDL_SLOP_AS(절개면/성토면)->"" ""L:"" RCT_LEN ""/"" FTR_CDE ""/높이-최대:"" MAX_HIT ""/높이-최소:"" MIN_HIT ""/경사:"" RCT_SLP"
260,,도로,화성시,SLOP_AS,절개면성토면,SLOP_AS(절개면성토면)_LINE_속성뿌리기(도로-화성시)-중간-FTR_CDE필드명오류,도로/화성시-도로/SLOP_AS(절개면성토면)_LINE_속성뿌리기(도로-화성시)-중간-FTR_CDE필드명오류.LSP,"""RDL_SLOP_AS(절개면/성토면)->"" ""L:"" RCT_LEN ""/"" FTR_IDN ""/높이-최대:"" MAX_HIT ""/높이-최소:"" MIN_HIT ""/경사:"" RCT_SLP"
261,,도로,화성시,SMRW_LS,석축_옹벽,SMRW_LS(석축_옹벽)-LINE_속성뿌리기(도로-(화성시)),도로/화성시-도로/SMRW_LS(석축_옹벽)-LINE_속성뿌리기(도로-(화성시)).LSP,"""'RDL_SMRW_LS(석축옹벽)->"" ""L:"" FNC_LEN ""/종류:"" FTR_CDE ""/재질:"" SMT_CDE ""/MAX_HIT(높이_최대):"" MAX_HIT ""/W:"" FNC_WID ;;;""~MIN-H::"" MIN_HIT"
262,,도로,화성시,SMRW_LS,석축_옹벽,SMRW_LS(석축_옹벽)-LINE_속성뿌리기(도로-(화성시))-FTR_CDE필드명오류,도로/화성시-도로/SMRW_LS(석축_옹벽)-LINE_속성뿌리기(도로-(화성시))-FTR_CDE필드명오류.LSP,"""'RDL_SMRW_LS(석축옹벽)->"" ""L:"" FNC_LEN ""/종류:"" FTR_IDN ""/재질:"" SMT_CDE ""/MAX_HIT(높이_최대):"" MAX_HIT ""/W:"" FNC_WID ;;;""~MIN-H::"" MIN_HIT"
263,,도로,화성시,SMRW_LS,석축_옹벽,SMRW_LS(석축_옹벽)-LINE_속성뿌리기(도로-(화성시))-설치일자,도로/화성시-도로/SMRW_LS(석축_옹벽)-LINE_속성뿌리기(도로-(화성시))-설치일자.LSP,"""'RDL_SMRW_LS(석축옹벽)->"" ""L:"" FNC_LEN ""/"" FNC_YMD ""/종류:"" FTR_CDE ""/재질:"" SMT_CDE ""/MAX_HIT(높이_최대):"" MAX_HIT ""/W:"" FNC_WID ;;;""~MIN-H::"" MIN_HIT"
264,,도로,화성시,STAT_PS,정류장,STAT_PS(정류장)-TEXT_속성뿌리기(도로-화성시),도로/화성시-도로/STAT_PS(정류장)-TEXT_속성뿌리기(도로-화성시).LSP,"""RDL_STAT_PS(정류장)->종류:"" AEE_CDE ""/유형:"" STT_CDE ""/이름:"" STT_NAM"
265,50,도로,화성시,STLT_PS,가로등,STLT_PS(가로등)-TEXT_속성뿌리기(도로-화성시),도로/화성시-도로/STLT_PS(가로등)-TEXT_속성뿌리기(도로-화성시).LSP,"""RDL_STLT_PS(가로등)->모형:"" LSH_CDE ""/형식:"" PLT_CDE ""/재질:"" PLM_CDE ""/수량:"" EDG_CNT ""EA"" ""/[H:"" PLS_HIT ""/암:"" ARM_LEN ""/LED:"" LCD_CDE ""]"""
266,50,도로,화성시,STLT_PS,가로등,STLT_PS(가로등)-TEXT_속성뿌리기(도로-화성시)-LED램프 추가,도로/화성시-도로/STLT_PS(가로등)-TEXT_속성뿌리기(도로-화성시)-LED램프 추가.LSP,"""RDL_STLT_PS(가로등)->모형:"" LSH_CDE ""/형식:"" PLT_CDE ""/재질:"" PLM_CDE ""/수량:"" EDG_CNT ""EA"" ""/[H:"" PLS_HIT ""/암:"" ARM_LEN ""/LED:"" LCD_CDE ""]"""
267,,도로,화성시,STLT_PS,가로등,STLT_PS(가로등)-TEXT_속성뿌리기(도로-화성시)-LED램프+분전함관리번호 추가,도로/화성시-도로/STLT_PS(가로등)-TEXT_속성뿌리기(도로-화성시)-LED램프+분전함관리번호 추가.LSP,"""RDL_STLT_PS(가로등)->"" LCD_YMD ""모형:"" LSH_CDE ""/형식:"" PLT_CDE ""/재질:"" PLM_CDE ""/수량:"" EDG_CNT ""EA"" ""/분전함관리번호:"" NUM_IDN ""/[H:"" PLS_HIT ""/암:"" ARM_LEN ""/LED:"" LCD_CDE ""]"""
